1.000E+00	0.00000E+00
2.000E+00	5.74090E-04
3.000E+00	3.01041E-01
4.000E+00	9.00305E+00
5.000E+00	5.73599E+01
6.000E+00	1.26115E+02
7.000E+00	1.91068E+02
8.000E+00	2.50062E+02
9.000E+00	2.71997E+02
1.000E+01	2.89059E+02
1.100E+01	3.00795E+02
1.200E+01	3.06100E+02
1.300E+01	2.89423E+02
1.400E+01	2.48345E+02
1.500E+01	1.99676E+02
1.600E+01	1.06011E+02
1.700E+01	6.47222E+01
1.800E+01	5.43545E+01
1.900E+01	4.42760E+01
2.000E+01	3.44270E+01
2.200E+01	2.05248E+01
2.400E+01	1.21494E+01
2.600E+01	7.88233E+00
2.800E+01	5.42405E+00
3.000E+01	4.26355E+00
3.500E+01	2.83104E+00
4.000E+01	1.73350E+00
4.500E+01	1.11356E+00
5.000E+01	8.39742E-01
5.500E+01	5.86013E-01
6.000E+01	4.42503E-01
6.500E+01	3.43467E-01
7.000E+01	2.34480E-01
7.500E+01	1.81321E-01
8.000E+01	1.28378E-01
9.000E+01	8.73057E-02
1.000E+02	5.07545E-02
1.100E+02	3.07656E-02
1.200E+02	2.09668E-02
1.300E+02	1.38481E-02
1.400E+02	1.08801E-02
1.500E+02	6.76329E-03
1.600E+02	4.81700E-03
1.800E+02	2.55078E-03
2.000E+02	1.27579E-03
