1.000E+00	0.00000E+00
2.000E+00	0.00000E+00
3.000E+00	4.85835E+00
4.000E+00	7.25269E+01
5.000E+00	1.69431E+02
6.000E+00	2.71458E+02
7.000E+00	3.30842E+02
8.000E+00	3.65046E+02
9.000E+00	3.81692E+02
1.000E+01	3.81481E+02
1.100E+01	3.75950E+02
1.200E+01	3.47764E+02
1.300E+01	2.96813E+02
1.400E+01	1.89861E+02
1.500E+01	1.55199E+02
1.600E+01	1.28737E+02
1.700E+01	1.10137E+02
1.800E+01	9.14476E+01
1.900E+01	7.57833E+01
2.000E+01	6.32944E+01
2.200E+01	4.34222E+01
2.400E+01	2.06805E+01
2.600E+01	1.55177E+01
2.800E+01	1.35732E+01
3.000E+01	1.16288E+01
3.500E+01	6.93683E+00
4.000E+01	4.23690E+00
4.500E+01	2.73052E+00
5.000E+01	1.84967E+00
5.500E+01	1.39918E+00
6.000E+01	1.04832E+00
6.500E+01	7.55614E-01
7.000E+01	5.41526E-01
7.500E+01	4.02572E-01
8.000E+01	2.97825E-01
9.000E+01	1.68989E-01
1.000E+02	9.56424E-02
1.100E+02	6.27740E-02
1.200E+02	4.08921E-02
1.300E+02	2.74866E-02
1.400E+02	1.98427E-02
1.500E+02	1.48408E-02
1.600E+02	1.06105E-02
1.800E+02	5.50792E-03
2.000E+02	2.70243E-03
