1.000E+00	0.00000E+00
2.000E+00	0.00000E+00
3.000E+00	0.00000E+00
4.000E+00	0.00000E+00
5.000E+00	0.00000E+00
6.000E+00	0.00000E+00
7.000E+00	0.00000E+00
8.000E+00	0.00000E+00
9.000E+00	0.00000E+00
1.000E+01	7.00190E+00
1.100E+01	1.15115E+01
1.200E+01	1.58234E+01
1.300E+01	1.94335E+01
1.400E+01	3.01529E+01
1.500E+01	3.67611E+01
1.600E+01	4.44510E+01
1.700E+01	5.12297E+01
1.800E+01	5.06413E+01
1.900E+01	4.48063E+01
2.000E+01	3.28888E+01
2.200E+01	1.97242E+01
2.400E+01	1.26272E+01
2.600E+01	8.45516E+00
2.800E+01	5.64174E+00
3.000E+01	3.94191E+00
3.500E+01	2.06189E+00
4.000E+01	1.26193E+00
4.500E+01	1.06066E+00
5.000E+01	6.82064E-01
5.500E+01	4.37275E-01
6.000E+01	3.92819E-01
6.500E+01	2.81846E-01
7.000E+01	1.94030E-01
7.500E+01	1.73697E-01
8.000E+01	1.27249E-01
9.000E+01	7.05705E-02
1.000E+02	4.77412E-02
1.100E+02	2.44767E-02
1.200E+02	1.81825E-02
1.300E+02	1.36931E-02
1.400E+02	8.24196E-03
1.500E+02	5.24673E-03
1.600E+02	4.81102E-03
1.800E+02	2.00767E-03
2.000E+02	1.12765E-03
