1.000E+00	0.00000E+00
2.000E+00	0.00000E+00
3.000E+00	0.00000E+00
4.000E+00	6.13969E+00
5.000E+00	6.41791E+01
6.000E+00	1.70075E+02
7.000E+00	2.82056E+02
8.000E+00	3.88844E+02
9.000E+00	4.55307E+02
1.000E+01	5.13466E+02
1.100E+01	5.46800E+02
1.200E+01	5.59325E+02
1.300E+01	5.58549E+02
1.400E+01	5.58411E+02
1.500E+01	5.32705E+02
1.600E+01	4.75295E+02
1.700E+01	3.88355E+02
1.800E+01	2.98525E+02
1.900E+01	2.33394E+02
2.000E+01	1.82439E+02
2.200E+01	1.13038E+02
2.400E+01	7.08151E+01
2.600E+01	4.07790E+01
2.800E+01	2.30342E+01
3.000E+01	1.42366E+01
3.500E+01	6.15077E+00
4.000E+01	3.44578E+00
4.500E+01	2.30224E+00
5.000E+01	1.55017E+00
5.500E+01	1.16856E+00
6.000E+01	8.65600E-01
6.500E+01	5.76741E-01
7.000E+01	4.31821E-01
7.500E+01	3.12967E-01
8.000E+01	2.59545E-01
9.000E+01	1.42012E-01
1.000E+02	8.67276E-02
1.100E+02	6.16348E-02
1.200E+02	3.77123E-02
1.300E+02	2.69042E-02
1.400E+02	1.75706E-02
1.500E+02	1.26637E-02
1.600E+02	9.82880E-03
1.800E+02	4.85405E-03
2.000E+02	2.48144E-03
