1.000E+00	3.77163E-08
2.000E+00	1.21341E-02
3.000E+00	2.25482E+00
4.000E+00	3.33730E+01
5.000E+00	1.29180E+02
6.000E+00	2.40172E+02
7.000E+00	3.11772E+02
8.000E+00	3.48034E+02
9.000E+00	3.66495E+02
1.000E+01	3.74059E+02
1.100E+01	3.67068E+02
1.200E+01	3.16982E+02
1.300E+01	2.61160E+02
1.400E+01	2.13357E+02
1.500E+01	1.32922E+02
1.600E+01	1.05361E+02
1.700E+01	9.31935E+01
1.800E+01	7.77293E+01
1.900E+01	6.45076E+01
2.000E+01	5.43228E+01
2.200E+01	3.80990E+01
2.400E+01	2.75922E+01
2.600E+01	1.97007E+01
2.800E+01	1.49018E+01
3.000E+01	1.17225E+01
3.500E+01	6.89935E+00
4.000E+01	4.41937E+00
4.500E+01	2.85257E+00
5.000E+01	2.04621E+00
5.500E+01	1.48458E+00
6.000E+01	1.06846E+00
6.500E+01	8.01469E-01
7.000E+01	5.62381E-01
7.500E+01	4.10472E-01
8.000E+01	3.12778E-01
9.000E+01	1.87696E-01
1.000E+02	1.21178E-01
1.100E+02	7.19596E-02
1.200E+02	4.85569E-02
1.300E+02	3.22125E-02
1.400E+02	2.29685E-02
1.500E+02	1.55878E-02
1.600E+02	1.18032E-02
1.800E+02	5.62461E-03
2.000E+02	2.92044E-03
