1.000E+00	0.00000E+00
2.000E+00	0.00000E+00
3.000E+00	0.00000E+00
4.000E+00	2.09382E+00
5.000E+00	2.18396E+01
6.000E+00	6.97959E+01
7.000E+00	1.35132E+02
8.000E+00	1.78801E+02
9.000E+00	2.21832E+02
1.000E+01	2.55156E+02
1.100E+01	2.59928E+02
1.200E+01	2.33567E+02
1.300E+01	1.97157E+02
1.400E+01	1.59777E+02
1.500E+01	1.03960E+02
1.600E+01	7.68885E+01
1.700E+01	6.52228E+01
1.800E+01	5.32805E+01
1.900E+01	4.18037E+01
2.000E+01	3.39235E+01
2.200E+01	2.40799E+01
2.400E+01	1.62609E+01
2.600E+01	1.22185E+01
2.800E+01	9.07851E+00
3.000E+01	7.66315E+00
3.500E+01	4.27852E+00
4.000E+01	3.20936E+00
4.500E+01	2.03633E+00
5.000E+01	1.27441E+00
5.500E+01	1.08142E+00
6.000E+01	7.34605E-01
6.500E+01	4.89973E-01
7.000E+01	4.13809E-01
7.500E+01	3.02309E-01
8.000E+01	2.13301E-01
9.000E+01	1.28983E-01
1.000E+02	8.17021E-02
1.100E+02	5.29062E-02
1.200E+02	3.31953E-02
1.300E+02	2.25873E-02
1.400E+02	1.67959E-02
1.500E+02	1.10574E-02
1.600E+02	7.58549E-03
1.800E+02	3.65395E-03
2.000E+02	1.93818E-03
