1.000E+00	0.00000E+00
2.000E+00	0.00000E+00
3.000E+00	0.00000E+00
4.000E+00	0.00000E+00
5.000E+00	0.00000E+00
6.000E+00	0.00000E+00
7.000E+00	0.00000E+00
8.000E+00	0.00000E+00
9.000E+00	2.22697E+01
1.000E+01	4.09489E+01
1.100E+01	4.55422E+01
1.200E+01	6.74800E+01
1.300E+01	7.78883E+01
1.400E+01	8.12883E+01
1.500E+01	8.65091E+01
1.600E+01	8.90397E+01
1.700E+01	9.03811E+01
1.800E+01	8.98921E+01
1.900E+01	7.98832E+01
2.000E+01	5.98280E+01
2.200E+01	3.84763E+01
2.400E+01	2.53111E+01
2.600E+01	1.73594E+01
2.800E+01	1.17443E+01
3.000E+01	8.50161E+00
3.500E+01	3.98135E+00
4.000E+01	2.42509E+00
4.500E+01	1.49190E+00
5.000E+01	1.21026E+00
5.500E+01	8.30652E-01
6.000E+01	6.19288E-01
6.500E+01	3.97539E-01
7.000E+01	3.49817E-01
7.500E+01	2.47654E-01
8.000E+01	1.78197E-01
9.000E+01	1.17171E-01
1.000E+02	6.45380E-02
1.100E+02	4.32618E-02
1.200E+02	3.23049E-02
1.300E+02	1.97689E-02
1.400E+02	1.31019E-02
1.500E+02	9.50064E-03
1.600E+02	7.22505E-03
1.800E+02	3.76614E-03
2.000E+02	1.89893E-03
