1.000E+00	9.12788E-04
2.000E+00	3.04259E+00
3.000E+00	5.93409E+01
4.000E+00	1.64696E+02
5.000E+00	2.64713E+02
6.000E+00	3.47771E+02
7.000E+00	4.15422E+02
8.000E+00	4.46545E+02
9.000E+00	4.65777E+02
1.000E+01	4.35053E+02
1.100E+01	3.84014E+02
1.200E+01	3.38730E+02
1.300E+01	2.99983E+02
1.400E+01	2.68509E+02
1.500E+01	2.36859E+02
1.600E+01	2.01956E+02
1.700E+01	1.69072E+02
1.800E+01	1.40191E+02
1.900E+01	1.16651E+02
2.000E+01	6.89339E+01
2.200E+01	4.36963E+01
2.400E+01	3.07911E+01
2.600E+01	2.20328E+01
2.800E+01	1.55341E+01
3.000E+01	1.11858E+01
3.500E+01	3.12464E+00
4.000E+01	2.25029E+00
4.500E+01	1.46144E+00
5.000E+01	9.61558E-01
5.500E+01	6.51177E-01
6.000E+01	5.40281E-01
6.500E+01	3.87346E-01
7.000E+01	2.81908E-01
7.500E+01	2.08214E-01
8.000E+01	1.43524E-01
9.000E+01	8.73949E-02
1.000E+02	5.31175E-02
1.100E+02	3.34725E-02
1.200E+02	2.17765E-02
1.300E+02	1.46209E-02
1.400E+02	1.00572E-02
1.500E+02	6.54415E-03
1.600E+02	4.70874E-03
1.800E+02	2.55243E-03
2.000E+02	1.46999E-03
